record_id,compound_smiles,egfr_variant,standard_type,standard_value,standard_units,pchembl_value,source_id,extraction_confidence,extraction_method
zenodo_L858R_343,C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cncc5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C,L858R,IC50,1.1000000000000008,nM,8.958607314841775,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_339,C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4ccc(F)cc4)cc23)c(OC)cc1N(C)CCN(C)C,L858R,IC50,2.0000000000000004,nM,8.698970004336019,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_89,C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4ccc5ccccc5c4)cc23)c(OC)cc1N(C)CCN(C)C,L858R,IC50,2.200000000000002,nM,8.657577319177793,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_4,C=CC(=O)Nc1cc(Nc2n[nH]c3ccc(-c4cccc5ccccc45)cc23)c(OC)cc1N(C)CCN(C)C,L858R,IC50,12.000000000000007,nM,7.920818753952375,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_341,C=CC(=O)Nc1cc(Nc2n[nH]c3ccccc23)c(OC)cc1N(C)CCN(C)C,L858R,IC50,3352.0,nM,5.474695990041761,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_279,C=CC(=O)Nc1cc(Nc2nc(OC)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,L858R,IC50,154.60000000000005,nM,6.810790510417694,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_658,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N1CCCN(C)CC1,L858R,IC50,82.50000000000007,nM,7.0835460514500745,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_11,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,L858R,IC50,4.200000000000003,nM,8.3767507096021,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_302,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CC(=O)N(C)C,L858R,IC50,498.00000000000006,nM,6.302770657240282,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_147,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C,L858R,IC50,5.299999999999991,nM,8.275724130399212,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_347,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCN(C)C(C)=O,L858R,IC50,385.4999999999998,nM,6.4139756176130245,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_161,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N(C)CCO,L858R,IC50,192.30000000000018,nM,6.71602071576152,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_506,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(CCN(C)C)C1,L858R,IC50,14.499999999999982,nM,7.838631997765026,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_278,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(CN(C)C)C1,L858R,IC50,11.59999999999999,nM,7.935542010773082,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_295,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CC(N(C)C)C1,L858R,IC50,13.60000000000001,nM,7.866461091629782,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_299,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CCC(CN(C)C)C1,L858R,IC50,4.000000000000001,nM,8.397940008672037,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_424,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CCN(C)CC1,L858R,IC50,64.29999999999998,nM,7.191789027075778,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_294,C=CC(=O)Nc1cc(Nc2nccc(-c3cn4c5c(cccc35)CCC4)n2)c(OC)cc1N1CCNC(=O)C1,L858R,IC50,427.6999999999999,nM,6.368860749743189,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_315,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(C)c4ccccc43)n2)c(OC)cc1N(C)CCN(C)C,L858R,IC50,185.59999999999997,nM,6.731422028117157,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_12,C=CC(=O)Nc1cc(Nc2ncnc(-c3cn(C)c4ccccc34)c2F)c(OC)cc1N(C)CCN(C)C,L858R,IC50,9.900000000000015,nM,8.00436480540245,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_45,C=CC(=O)Nc1cc(Nc2ncnc(-c3cn(C)c4ccccc34)c2OC)c(OC)cc1N(C)CCN(C)C,L858R,IC50,55.500000000000014,nM,7.255707016877324,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_659,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1C#CC(C)(C)N1CCN(C)CC1,L858R,IC50,0.5100000000000005,nM,9.292429823902063,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_660,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,L858R,IC50,0.40000000000000174,nM,9.397940008672036,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_87,C=CC(=O)Nc1ccc(CN(C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,L858R,IC50,16.80000000000002,nM,7.774690718274137,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_324,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3C(C)(C)C)ccn2)c1,L858R,IC50,16.000000000000007,nM,7.795880017344075,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_40,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3C)ccn2)c1,L858R,IC50,10.0,nM,8.0,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_430,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3cnc(SC)[nH]3)ccn2)c1,L858R,IC50,5.600000000000003,nM,8.2518119729938,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_317,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)c23)c1,L858R,IC50,7.800000000000007,nM,8.10790539730952,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_119,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4C(F)(F)F)c23)c1,L858R,IC50,296.99999999999994,nM,6.527243550682788,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_108,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4C4CC4)c23)c1,L858R,IC50,257.99999999999994,nM,6.58838029403677,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_513,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(Cl)c23)c1,L858R,IC50,458.9999999999998,nM,6.338187314462739,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_141,C=CC(=O)Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,L858R,IC50,32.100000000000016,nM,7.493494967595128,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_38,C=CC(=O)Nc1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1,L858R,IC50,1040.9999999999989,nM,5.982549270489464,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_139,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,L858R,IC50,13.800000000000013,nM,7.860120913598763,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_76,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,L858R,IC50,1.1000000000000008,nM,8.958607314841775,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_337,CC(=O)CCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,L858R,IC50,76.0,nM,7.119186407719209,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_254,CC1(C)OOC2(CCC(C(=O)Nc3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)CC2)OO1,L858R,IC50,17.150000000000045,nM,7.76573587562121,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_188,CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,L858R,IC50,5900.000000000006,nM,5.229147988357855,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_171,CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(F)cc3)c3c(N)ncnc32)C1,L858R,IC50,4999.999999999999,nM,5.301029995663981,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_348,CCC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1,L858R,IC50,3400.000000000002,nM,5.468521082957745,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_220,CCC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,L858R,IC50,4700.0000000000055,nM,5.327902142064282,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_336,CCC(=O)NCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,L858R,IC50,3.200000000000002,nM,8.494850021680094,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_17,CCC(=O)Nc1cc(Nc2n[nH]c3ccccc23)ccc1N(C)CCN(C)C,L858R,IC50,8469.999999999996,nM,5.072116589669293,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_149,CCC(=O)Nc1ccc(OC)c(Nc2cc(-c3cnc(SC)[nH]3)ccn2)c1,L858R,IC50,360.0000000000004,nM,6.443697499232712,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_293,CCC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(CCCO)nc4-c4ccc(F)cc4)c23)c1,L858R,IC50,278.9999999999999,nM,6.554395796726403,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_316,CCC(=O)Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,L858R,IC50,18.70000000000002,nM,7.7281583934635005,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_361,CCC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,L858R,IC50,6.800000000000004,nM,8.167491087293763,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_163,CCOCc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,L858R,IC50,2080.000000000002,nM,5.681936665037238,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_335,CN(C)C(=O)CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,L858R,IC50,1.0,nM,9.0,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_226,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,L858R,IC50,1000.0,nM,6.0,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_306,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,L858R,IC50,220.0000000000002,nM,6.657577319177793,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_363,CN(C)C/C=C/C(=O)NCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,L858R,IC50,1.8999999999999995,nM,8.721246399047171,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_304,CN(C)C/C=C/C(=O)NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,L858R,IC50,7.410000000000004,nM,8.130181792020672,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_346,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,L858R,IC50,0.40000000000000174,nM,9.397940008672036,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_393,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,L858R,IC50,0.40000000000000174,nM,9.397940008672036,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_404,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCC(CO)CC5)nc(Nc5ccc(F)cc5)nc4cn3)nc2)CC1,L858R,IC50,1.1000000000000008,nM,8.958607314841775,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_262,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCC(CO)CC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,L858R,IC50,3.200000000000002,nM,8.494850021680094,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_527,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,L858R,IC50,1.6000000000000008,nM,8.795880017344075,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_442,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,L858R,IC50,4.900000000000002,nM,8.309803919971486,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_604,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccc(F)cc5)nc4cn3)nc2)CC1,L858R,IC50,2.499999999999999,nM,8.602059991327963,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_525,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccc(F)cc5F)nc4cn3)nc2)CC1,L858R,IC50,2.1000000000000014,nM,8.67778070526608,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_112,CN(C)C1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,L858R,IC50,3.900000000000003,nM,8.4089353929735,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_643,CN1CCN(c2ccc(Nc3cc4c(N5CCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,L858R,IC50,2.300000000000001,nM,8.638272163982407,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_644,CN1CCN(c2ccc(Nc3cc4c(N5CCCCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,L858R,IC50,1.1000000000000008,nM,8.958607314841775,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_291,CN1CCN(c2ccc(Nc3cc4c(N5CCOCC5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,L858R,IC50,2.1000000000000014,nM,8.67778070526608,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_385,CN1CCN(c2ccc(Nc3cc4c(N[C@@H]5CCCN(C)C5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,L858R,IC50,4.500000000000003,nM,8.346787486224656,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_124,CN1CCN(c2ccc(Nc3cc4c(N[C@H]5CCCN(C)C5)nc(Nc5ccccc5)nc4cn3)nc2)CC1,L858R,IC50,1.7000000000000006,nM,8.769551078621726,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_44,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,L858R,IC50,11.400000000000004,nM,7.943095148663527,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_238,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,L858R,IC50,11.500000000000004,nM,7.939302159646388,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_471,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,L858R,IC50,37.54999999999997,nM,7.425390058659813,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_150,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3cc(F)cc([N+](=O)[O-])c3)c2)[nH]1,L858R,IC50,55.000000000000036,nM,7.259637310505756,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_431,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,L858R,IC50,2.499999999999999,nM,8.602059991327963,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_37,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN(C)C)cc3)cc12)c1ccccc1,L858R,IC50,217.00000000000026,nM,6.66354026615147,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_603,C[C@@H](Nc1ncnc2oc(-c3ccc(NCCN4CCCCC4)cc3)cc12)c1ccccc1,L858R,IC50,196.00000000000014,nM,6.707743928643524,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_539,Cc1cc(C(=O)Nc2nc3cccc(C)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,L858R,IC50,3.0500000000000003,nM,8.515700160653214,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_39,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,L858R,IC50,6.110000000000009,nM,8.213958789757445,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_179,Cc1cccc2c1nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,L858R,IC50,11750.000000000011,nM,4.9299621333922445,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_42,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,L858R,IC50,45.89999999999998,nM,7.338187314462739,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_52,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@H]3CC[C@H](O)CC3)c12,L858R,IC50,680.0000000000005,nM,6.167491087293763,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_599,Cc1cccc2nc(NC(=O)c3ccnc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,L858R,IC50,2.649999999999995,nM,8.576754126063193,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_229,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(F)ccc3O)cc12,L858R,IC50,5.299999999999991,nM,8.275724130399212,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_43,Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]c(-c4ccccc4)cc23)cc1,L858R,IC50,102.0000000000001,nM,6.991399828238082,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_117,Fc1ccc(-c2nc(-c3ccccc3)[nH]c2-c2ccnc3[nH]ccc23)cc1,L858R,IC50,631.0,nM,6.199970640755866,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_511,Fc1ccc(-c2nc(SCCN3CCOCC3)[nH]c2-c2ccnc(Nc3ccccc3)c2)cc1,L858R,IC50,75.00000000000001,nM,7.1249387366083,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_358,Fc1cccc(COc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OCCCN5CCOCC5)cc34)cc2Cl)c1,L858R,IC50,322.50000000000045,nM,6.491470281028713,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_548,N#CCC(=O)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21,L858R,IC50,33.80000000000003,nM,7.471083299722345,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_325,N#CCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,L858R,IC50,40.00000000000009,nM,7.397940008672037,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_285,NCCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,L858R,IC50,12.000000000000007,nM,7.920818753952375,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_257,NCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,L858R,IC50,2.6000000000000014,nM,8.585026652029182,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_426,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,L858R,IC50,4.0529999999999955,nM,8.392223396258307,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_174,Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,L858R,IC50,15.400000000000048,nM,7.812479279163536,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_145,O=C(Nc1ccc2nccc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OCC1(OO2)C2CC3CC(C2)CC1C3,L858R,IC50,132.10000000000002,nM,6.879097182385473,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_172,O=C(Nc1ccc2nccc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,L858R,IC50,235.59999999999974,nM,6.627824713884936,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_225,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OCC1(OO2)C2CC3CC(C2)CC1C3,L858R,IC50,174.8999999999999,nM,6.757210190521324,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_211,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(CCCCC1)OO2,L858R,IC50,112.19999999999996,nM,6.950007143079858,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_127,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,L858R,IC50,48.900000000000055,nM,7.310691140876379,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_255,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,L858R,IC50,373.70000000000044,nM,6.427476902150362,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_212,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCCCC1,L858R,IC50,6.962999999999986,nM,8.15720360482442,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_46,O=C(Nc1nc2ccccc2n1[C@H]1CC[C@H](O)CC1)c1cccc(C(F)(F)F)c1,L858R,IC50,2000.0000000000002,nM,5.698970004336019,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_395,O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccccc2C1=O,L858R,IC50,24.000000000000018,nM,7.619788758288394,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_345,OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]ccc23)[nH]1,L858R,IC50,24.400000000000013,nM,7.61261017366127,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_446,OCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,L858R,IC50,1.1000000000000008,nM,8.958607314841775,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_292,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,L858R,IC50,24.099999999999998,nM,7.617982957425132,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_344,Oc1ccc(-c2nc(-c3ccccc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,L858R,IC50,11.200000000000008,nM,7.950781977329818,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_298,Oc1ccc(-c2nc(-c3ccco3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,L858R,IC50,1300.0000000000005,nM,5.886056647693163,gn_gnn_zenodo,high,web_scrape
zenodo_L858R_240,Oc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,L858R,IC50,23.600000000000033,nM,7.627087997029893,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4707,Brc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,HER2,IC50,1288.249551693135,nM,5.89,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2975,Brc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,HER2,IC50,2344.228815319923,nM,5.63,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_31,C#CCCCn1c(Sc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)nc(F)nc21,HER2,IC50,1698.243652461746,nM,5.77,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5425,C#CCCCn1c(Sc2cc(OC)ccc2I)nc2c(N)nc(F)nc21,HER2,IC50,363.078054770101,nM,6.44,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5238,C#CCCCn1c(Sc2cc(OC)ccc2I)nc2c(N)ncnc21,HER2,IC50,281.8382931264455,nM,6.55,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5272,C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1F,HER2,IC50,75.85775750291836,nM,7.12,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_2222,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1,HER2,IC50,38.018939632056124,nM,7.42,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4714,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(=O)NO)cc23)c1,HER2,IC50,38.018939632056124,nM,7.42,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_5285,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,HER2,IC50,15.848931924611142,nM,7.8,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_4244,C#Cc1cccc(Nc2ncnc3cc(OCCCCCCC(=O)NO)c(OC)cc23)c1,HER2,IC50,51.28613839913648,nM,7.29,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_829,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,HER2,IC50,120.22644346174131,nM,6.92,gn_gnn_zenodo,high,web_scrape
zenodo_HER2_1257,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(C)C)CCO4)c1,HER2,IC50,251.18864315095823,nM,6.6,gn_gnn_zenodo,high,web_scrape
