,SMILES_NS,pIC50
21136,Clc1cccc(Nc2ncnc3[nH]c(-c4ccccc4)c(-c4ccccc4)c23)c1,7.02
68944,Clc1cccc(Nc2ncnc3[nH]c(-c4ccccc4)cc23)c1,7.89
3180,Clc1cccc(Nc2ncnc3[nH]c(-c4ccccn4)cc23)c1,8.15
19205,Clc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,7.54
19227,Clc1cccc(Nc2ncnc3[nH]c4ccccc4c23)c1,8.22
827,Clc1cccc(Nc2ncnc3[nH]nc(-c4ccccc4)c23)c1,7.72
19283,Clc1cccc(Nc2ncnc3[nH]nc(NCc4ccccc4)c23)c1,8.52
21272,Clc1cccc(Nc2ncnc3[nH]nc(Nc4cccc(Cl)c4)c23)c1,7.48
978,Clc1cccc(Nc2ncnc3c2sc2ncccc23)c1,5.89
40400,Clc1cccc(Nc2ncnc3cc4c(cc23)OC(CCN(N2CCCC2)N2CCCC2)CO4)c1,7.15
40398,Clc1cccc(Nc2ncnc3cc4c(cc23)OC(CCN(N2CCCCC2)N2CCCCC2)CO4)c1,7.24
40397,Clc1cccc(Nc2ncnc3cc4c(cc23)OC(CCN(N2CCOCC2)N2CCOCC2)CO4)c1,7.66
68124,Clc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,8.08
21151,Clc1cccc(Nc2ncnc3ccc(Cl)cc23)c1,5.57
84273,Clc1cccc(Nc2ncnc3ccc(NCc4ccc(Br)cc4)cc23)c1,5.25
44467,Clc1cccc(Nc2ncnc3ccc(NCc4ccc(Br)s4)cc23)c1,5.64
85698,Clc1cccc(Nc2ncnc3ccc(NCc4cccc(Br)n4)cc23)c1,5.39
85699,Clc1cccc(Nc2ncnc3ccc(NCc4cccs4)cc23)c1,5.47
30327,Clc1cccc(Nc2ncnc3ccccc23)c1,7.64
8033,Clc1cccc(Nc2ncnc3nc(Nc4ccccc4)sc23)c1,7.57
84104,Clc1cccc(Oc2ccc(Nc3ncnc4cc[nH]c34)cc2Cl)c1,7.46
48935,Clc1ccccc1-c1nnc(Cc2nc3ccccc3[nH]2)o1,5.35
31520,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(N)nc21,5.25
33137,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(F)cc3)nc21,6.42
68553,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc4c(c3)OCO4)nc21,7.1
36845,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(Br)c3)nc21,6.52
36859,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(C(=O)O)c3)nc21,6.82
30164,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,7.09
30428,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,7.15
34768,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,6.96
32457,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccncc3)nc21,6.96
21338,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(S(C)=O)nc21,6.07
75,Cn1c(C[N+](C)(C)C/C=C/C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)ccc1[N+](=O)[O-],9.4
20914,Cn1c(SSc2c(C#N)c3ccccc3n2C)c(C#N)c2ccccc21,5.16
20865,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21,4.27
20881,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc([N+](=O)[O-])ccc3n2C)c(C(=O)Nc2ccccc2)c2cc([N+](=O)[O-])ccc21,5.31
19129,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccnc3n2C)c(C(=O)Nc2ccccc2)c2cccnc21,4.66
5576,Cn1c(SSc2c(C(=O)c3ccco3)c3ccccc3n2C)c(C(=O)c2ccco2)c2ccccc21,5.11
20919,Cn1c(SSc2c(C(N)=O)c3ccccc3n2C)c(C(N)=O)c2ccccc21,5.33
18959,Cn1c(SSc2c(CC(=O)O)c3ccccc3n2C)c(CC(=O)O)c2ccccc21,4.47
515,Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c2ccccc21,5.48
530,Cn1c(SSc2c(CCCC(=O)O)c3ccccc3n2C)c(CCCC(=O)O)c2ccccc21,5.08
988,Cn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,6.96
50739,Cn1cc(-c2cccc(-n3c(C4CN(C#N)C4)cc4cc(C5CC5)ccc4c3=O)c2CO)cc1C(N)=O,5.33
4045,Cn1cc([N+](=O)[O-])nc1C[N+](C)(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.28
84118,Cn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21,8.04
8695,Cn1cccc1-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,6.87
18219,Cn1cccc1/C=C1/C(=O)Nc2ccccc21,4.02
37424,Cn1ccnc1S(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,7.77
83619,Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,6.39
13234,Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(C(F)(F)F)c3)ncnc2cn1,6.01
86,Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.33
83609,Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.19
39144,Cn1cnc2c(NCc3ccccc3)nc(NCCN)nc21,3.36
67401,Cn1cnc2cc3c(N4CCCc5ccccc54)ncnc3cc21,4.9
35655,Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,10.52
19188,Cn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,11.1
68431,Cn1cncc1-c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,7.82
3373,Cn1cncc1-c1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,6.17
1881,Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,4.47
92,Cn1ncc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.34
68230,Cn1ncc2c(NCc3ccccc3)nc(N(CCO)CCO)nc21,4.11
42240,Cn1ncc2c(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cccc21,7.44
84113,FC(F)(F)Oc1cccc(Oc2ccc(Nc3ncnc4cc[nH]c34)cc2Cl)c1,6.66
21142,FC(F)(F)c1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,6.44
5976,FC(F)(F)c1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,6.11
34469,FC(F)(F)c1cccc(Nc2ncnc3ccccc23)c1,6.24
84110,FC(F)(F)c1cccc(Oc2ccc(Nc3ncnc4cc[nH]c34)cc2Cl)c1,7.17
21147,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1,5.74
40389,Fc1cc(Br)ccc1Nc1ncnc2cc3c(cc12)OC(CCN(N1CCCCC1)N1CCCCC1)CO3,6.91
43335,Fc1cc(Br)ccc1Nc1ncnc2cc3c(cc12)OCCO3,5.27
51770,Fc1cc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)ccc1Cl,4.89
87629,Fc1ccc(COC(c2cccs2)c2cc3ccccc3nc2Cl)cc1,5.56
70017,Fc1ccc(Nc2ncnc3[nH]c(-c4ccc(CN5CCCCC5)cc4)cc23)cc1Cl,8.15
70052,Fc1ccc(Nc2ncnc3[nH]c(-c4ccc(CNC5CCOCC5)cc4)cc23)cc1Cl,8.62
6295,Fc1ccc(Nc2ncnc3c2NCc2cc(Br)ccc2O3)cc1Cl,5.08
54188,Fc1ccc(Nc2ncnc3c2NCc2cc(Cl)ccc2O3)cc1Cl,5.37
6273,Fc1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1Cl,5.57
68125,Fc1ccc(Nc2ncnc3cc4c(cc23)OCCO4)cc1,7.11
3304,Fc1ccc(Nc2ncnc3ccc(-c4ccc(CCN5CCOCC5)s4)cc23)cc1Cl,7.4
8763,Fc1ccc(Nc2ncnc3ccc(-c4ccc[nH]4)cc23)cc1Cl,7.68
8761,Fc1ccc(Nc2ncnc3ccc(-n4cccc4)cc23)cc1Cl,7.15
84756,Fc1ccc(Nc2ncnc3ccc(CNC(=S)SCCC4OCCO4)cc23)cc1Cl,5.23
77664,Fc1ccc(Nc2ncnc3ccc(NCCCN4CCCC4)cc23)cc1Cl,7.12
20307,Fc1ccc(Nc2ncnc3ccccc23)cc1Cl,7.52
59538,Fc1ccc(Nc2ncnc3cnc(N4CCC(C5CCNCC5)CC4)nc23)cc1Cl,7.08
68607,Fc1ccc(Nc2ncnc3cnc(N4CCC(N5CCCC5)CC4)nc23)cc1Cl,6.99
68612,Fc1ccc(Nc2ncnc3cnc(N4CCC(N5CCOCC5)CC4)nc23)cc1Cl,6.9
73693,Fc1ccc(Nc2ncnc3cnc(NCC4CCNCC4)nc23)cc1Cl,7.89
7891,Fc1ccc(Nc2ncnc3nc(NCCCN4CCOCC4)sc23)cc1Cl,6.16
2784,Fc1ccc(Nc2ncnc3nc(NCCN4CCOCC4)sc23)cc1Cl,6.04
70921,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CCN5CCOCC5)cc4)sc23)cc1Cl,7.82
70918,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCC5)cc4)sc23)cc1Cl,8.4
40093,Fc1ccc(Nc2ncnc3nc(Nc4ccc(CNC[C@@H]5CCCO5)cc4)sc23)cc1Cl,8.43
8036,Fc1ccc(Nc2ncnc3nc(Nc4ccccc4)sc23)cc1Cl,7.23
6170,Fc1ccc(Nc2ncnc3nn4ccccc4c23)cc1Cl,6.7
70752,Fc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1Cl,5.88
12065,Fc1ccc(Nc2ncnc3sccc23)cc1Cl,5.53
6134,Fc1ccc(Nc2ncnn3cccc23)cc1Cl,6.93
12079,Fc1ccc(Oc2ncnc3ccccc23)cc1Cl,6.23
6260,Fc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.16
70869,Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@@H]5CCCN5)sc34)cc2Cl)c1,6.96
18616,Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@H]5CCCN5)sc34)cc2Cl)c1,8.15
80910,Fc1cccc(COc2ccc(Nc3ncnc4cc[nH]c34)cc2Cl)c1,8.11
8693,Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccc[nH]5)cc34)cc2Cl)c1,5.97
8991,Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccn(CCN6CCN(C7CC7)CC6)c5)cc34)cc2Cl)c1,5.9
8983,Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccn(CCN6CCN(CC7CC7)CC6)c5)cc34)cc2Cl)c1,5.82
8928,Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccn(CCc6ccncc6)c5)cc34)cc2Cl)c1,6.06
8855,Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccn(C[C@@H]6CO[C@H]7CCCN7C6)c5)cc34)cc2Cl)c1,5.88
8986,Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccn(C[C@H]6CCO6)c5)cc34)cc2Cl)c1,6.42
8914,Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccn(Cc6ccccn6)c5)cc34)cc2Cl)c1,6.05
8938,Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccn(Cc6ccncc6)c5)cc34)cc2Cl)c1,7.31
8743,Fc1cccc(COc2ccc(Nc3ncnc4ccc(-n5cc(CNCCCN6CCOCC6)c(C(F)(F)F)c5)cc34)cc2Cl)c1,6.51
8745,Fc1cccc(COc2ccc(Nc3ncnc4ccc(-n5cc(CNCCN6CCCC6)c(C(F)(F)F)c5)cc34)cc2Cl)c1,5.98
80313,Fc1cccc(COc2ccc(Nc3ncnc4ccc(/C=N/N5CCCCC5)cc34)cc2Cl)c1,6.86
80321,Fc1cccc(COc2ccc(Nc3ncnc4ccc(/C=N/OCCN5CCCC5)cc34)cc2Cl)c1,8.19
80333,Fc1cccc(COc2ccc(Nc3ncnc4ccc(/C=N/OCCN5CCOCC5)cc34)cc2Cl)c1,7.44
84755,Fc1cccc(COc2ccc(Nc3ncnc4ccc(CNC(=S)SCCC5OCCO5)cc34)cc2Cl)c1,4.73
6197,Fc1cccc(COc2ccc(Nc3ncnc4nn5ccccc5c34)cc2Cl)c1,7.49
45619,Fc1cccc(COc2ccc(Nc3ncnc4sc(C#C[C@H]5CCCN5)cc34)cc2Cl)c1,6.96
8860,Fc1cccc(Cn2ncc3cc(Nc4ncnc5ccc(-c6ccn(CCN7CCOCC7)c6)cc45)ccc32)c1,7.0
8751,Fc1cccc(Cn2ncc3cc(Nc4ncnc5ccc(-n6cccc6)cc45)ccc32)c1,7.1
6553,Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC6CCNCC6)c45)ccc32)c1,7.15
41142,Fc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,6.7
36736,Fc1cccc(Nc2ncnc3ccccc23)c1,7.25
43798,Fc1ccccc1-c1nnc(SCc2ccccc2)o1,5.29
13206,Ic1cccc(Nc2ncnc3cc4c(cc23)OC(CNCCN2CCOCC2)CO4)c1,7.03
68126,Ic1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,7.2
17849,Ic1cccc(Nc2ncnc3ccccc23)c1,7.1
62573,N#C/C(=C/c1cc(Cl)cc(Cl)c1)c1ccc[n+]([O-])c1,7.0
17943,N#C/C(=C/c1cc(Cl)cc(Cl)c1)c1cccnc1,5.7
16884,N#C/C(=C/c1cc(O)c(O)c(I)c1)C(=O)NCCCc1ccccc1,5.4
35532,N#C/C(=C/c1cc(O)ccc1O)C(=O)O,4.12
45921,N#C/C(=C/c1cccnc1)c1cc(Cl)cc(Cl)c1,7.0
15036,N#C/C(=C\c1cc(Br)c(O)c(Br)c1)C(=O)Nc1cccc(Cl)c1,5.96
15024,N#C/C(=C\c1cc(O)c(O)c(Br)c1)C(=O)Nc1cccc(Cl)c1,6.31
15030,N#C/C(=C\c1cc(O)c(O)c(C#N)c1)C(=O)Nc1cccc(Cl)c1,6.0
15035,N#C/C(=C\c1cc(O)c(O)c(C(F)(F)F)c1)C(=O)Nc1cccc(Cl)c1,5.64
544,N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,6.0
15021,N#C/C(=C\c1cc(O)c(O)c(Cl)c1)C(=O)Nc1ccccc1,5.92
15026,N#C/C(=C\c1cc(O)c(O)c(F)c1)C(=O)Nc1cccc(Cl)c1,6.22
37368,N#C/C(=C\c1cc(O)c(O)c(I)c1)C(=O)NCCCc1ccccc1,5.4
33283,N#C/C(=C\c1cc(O)c(O)c(I)c1)C(=O)NCc1ccccc1,4.77
20719,N#C/C(=C\c1ccc(C=O)cc1)C(=O)O,3.85
29861,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,5.92
30969,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)O,4.52
18990,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,5.77
29027,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,5.96
25341,N#C/C(=C\c1ccc(O)cc1)C(=O)O,3.7
321,N#C/C(=C\c1ccc([N+](=O)[O-])c(O)c1)C(=O)NCCCc1ccccc1,5.17
16247,N#C/C(=C\c1ccc2c(c1)OCO2)C(=O)c1ccc(O)c(O)c1,5.04
59509,N#C/C(=C\c1cccnc1)c1cc(Cl)cc(Cl)c1,7.0
45770,N#C/C=C/c1cc(O)ccc1O,4.41
32752,N#C/C=C/c1ccc(O)cc1,2.62
17508,N#CC(=Cc1ccc2[nH]ccc2c1)C(N)=C(C#N)C#N,3.09
38304,N#CC(C#N)=C(C#N)c1cccc(O)c1,3.4
19024,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,5.49
19019,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1,5.6
76532,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c([N+](=O)[O-])c1,4.22
32335,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,6.92
36601,N#CC(C#N)=C(O)c1ccc(O)cc1,3.64
17792,N#CC(C#N)=C1CCc2cc(O)c(O)cc21,4.52
33091,N#CC(C#N)=Cc1cc(O)c(O)c(I)c1,4.87
28554,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,5.52
32755,N#CC(C#N)=Cc1cc(O)cc(O)c1,4.43
76519,N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-],4.02
9375,N#CC(C#N)=Cc1cc[n+](O)cc1,2.89
30682,N#CC(C#N)=Cc1ccc(C(=O)O)cc1,3.37
76528,N#CC(C#N)=Cc1ccc(NC(=O)CCC(=O)O)cc1,3.19
28447,N#CC(C#N)=Cc1ccc(O)c(O)c1,4.51
19016,N#CC(C#N)=Cc1ccc(O)c([N+](=O)[O-])c1,3.9
30153,N#CC(C#N)=Cc1ccc[nH]1,3.59
29020,N#CC(C#N)=Cc1cccc(O)c1,3.43
29841,N#CC(C#N)=Cc1ccncc1,3.6
19015,N#CC(C#N)=NNc1ccc(O)cc1,3.65
30833,N#CC(C#N)Cc1ccc(O)cc1,2.19
9714,N#CC(C#N)c1ccc2c(c1)CCN2,2.66
4034,N#CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.52
84758,N#CCCSC(=S)NCc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,5.57
76524,N#CCNC(=O)/C(C#N)=C/c1ccc(O)cc1,3.2
17766,N#CCc1c(SSc2[nH]c3ccccc3c2CC#N)[nH]c2ccccc12,4.78
84119,N#Cc1cc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2n1CCOCCO,6.64
58052,N#Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,7.81
58050,N#Cc1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,7.59
84107,N#Cc1ccc(Oc2ccc(Nc3ncnc4cc[nH]c34)cc2Cl)cc1,6.23
9170,N#Cc1cccc(Nc2c(C#N)cnc3ccc(NC(=O)/C=C/CN4CCCCC4)cc23)c1,9.46
23222,N#Cc1cccc(Nc2c(C#N)cnc3ccc(NC(=O)C#CCN4CCCCC4)cc23)c1,9.46
39457,N#Cc1cccc(Nc2c(C#N)cnc3nc(Nc4ccc(CN5CCC[C@H]5CO)cc4)sc23)c1,7.38
84108,N#Cc1ccccc1Oc1ccc(Nc2ncnc3cc[nH]c23)cc1Cl,7.29
62769,N#Cc1cnc2c(Br)cc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,5.48
54525,N#Cc1cnc2c(Cl)cc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,5.74
6689,N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,5.54
18066,N#Cc1cnc2cc(O)c(O)cc2c1Nc1cccc(Br)c1,6.46
54774,N#Cc1cnc2cc3c(cc2c1Nc1ccc(F)c(Cl)c1)N(C(=O)/C=C/CBr)CCO3,6.0
54772,N#Cc1cnc2cc3c(cc2c1Nc1ccc(F)c(Cl)c1)N(C(=O)/C=C/CCl)CCO3,6.0
6939,N#Cc1cnc2cc3c(cc2c1Nc1ccc(F)c(Cl)c1)N(CCCCCl)CCO3,9.0
76972,N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCCCO3,5.29
23218,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Br)c1,6.7
23032,N#Cc1cnc2ccc(NC(=O)/C=C/Cl)cc2c1Nc1cccc(Br)c1,10.3
39833,N#Cc1cnc2ccc(NC(=O)/C=C/N3CCOCC3)cc2c1Nc1cccc(Br)c1,8.19
68885,N#Cc1cnc2ccc(NC(=O)C#CCN3CCC4(CC3)OCCO4)cc2c1Nc1cccc(Br)c1,7.3
23186,N#Cc1cnc2ccc(NC(=O)C#CCN3CCOCC3)cc2c1Nc1cccc(Br)c1,8.7
23064,N#Cc1cnc2ccc(NC(=O)C#CCO)cc2c1Nc1cccc(Br)c1,9.05
39837,N#Cc1cnc2ccc(NC(=O)C/C=C/N3CCOCC3)cc2c1Nc1ccc(F)c(Br)c1,6.7
22978,N#Cc1cnc2ccc(NC(=O)CCl)cc2c1Nc1cccc(Br)c1,7.05
19810,N#Cc1cnc2ccc(NCc3c[nH]cn3)cc2c1Nc1ccc(F)c(Cl)c1,7.52
19897,N#Cc1cnc2ccc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,7.52
1320,N#Cc1cnc2cnc(F)cc2c1Nc1cccc(Br)c1,8.1
1317,N#Cc1cnc2cnc(N)cc2c1Nc1cccc(Br)c1,9.15
57383,N#Cc1cnc2nc(NCCN3CCOCC3)sc2c1Nc1cccc(Cl)c1,4.8
57352,N#Cc1cnc2nc(NCc3ccc(CN4CCOCC4)cc3)sc2c1Nc1ccc(F)c(Cl)c1,6.07
57358,N#Cc1cnc2nc(Nc3ccc(CN4CCC(N)CC4)cc3)sc2c1Nc1ccc(F)c(Cl)c1,7.22
57344,N#Cc1cnc2nc(Nc3ccc(CN4CCCC4)cc3)sc2c1Nc1ccc(F)c(Cl)c1,7.4
57389,N#Cc1cnc2nc(Nc3ccc(CN4CCCC4)cc3)sc2c1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,7.48
57369,N#Cc1cnc2nc(Nc3ccc(CN4CCC[C@H]4CO)cc3)sc2c1Nc1ccc(F)c(Cl)c1,7.28
57360,N#Cc1cnc2nc(Nc3ccc(CN4CCOCC4)cc3)sc2c1Nc1c(Cl)ccc2c1OCO2,6.42
57391,N#Cc1cnc2nc(Nc3ccc(CN4CCOCC4)cc3)sc2c1Nc1ccc(Cl)cc1Cl,5.84
21781,N#Cc1cnc2nc(Nc3ccc(CN4CCOCC4)cc3)sc2c1Nc1ccc(F)c(Cl)c1,7.11
57385,N#Cc1cnc2nc(Nc3ccc(CN4CCOCC4)cc3)sc2c1Nc1cccc(Cl)c1,7.1
57377,N#Cc1cnc2nc(Nc3ccc(CNC[C@H]4CCCO4)cc3)sc2c1Nc1ccc(F)c(Cl)c1,7.35
6459,N#Cc1cnc2nc(Nc3ccc(Cl)nc3)sc2c1Nc1ccc(F)c(Cl)c1,6.49
57354,N#Cc1cnc2nc(Nc3ccc(NCCCN4CCOCC4)nc3)sc2c1Nc1ccc(F)c(Cl)c1,7.16
57342,N#Cc1cnc2nc(Nc3ccc(O)nc3)sc2c1Nc1ccc(F)c(Cl)c1,7.68
57367,N#Cc1cnc2nc(Nc3ccc(S(=O)(=O)NCCN4CCOCC4)cc3)sc2c1Nc1ccc(F)c(Cl)c1,7.55
1323,N#Cc1cnc2ncc(N)cc2c1Nc1cccc(Br)c1,7.3
6096,N#Cc1cnc2ncc([N+](=O)[O-])cc2c1Nc1cccc(Br)c1,8.52
58929,N#Cc1cnc2sc(C(=O)Nc3cc[nH]n3)c3[nH]c(=O)n(-c4c(Cl)ccc5c4OCO5)c1c23,5.91
58945,N#Cc1cnc2sc(C(=O)Nc3ccc(CCN4CCCCC4)cc3)c3[nH]c(=O)n(-c4c(Cl)ccc5c4OCO5)c1c23,5.8
58953,N#Cc1cnc2sc(C(=O)Nc3ccc(CN4CCC(CO)CC4)cc3)c3[nH]c(=O)n(-c4c(Cl)ccc5c4OCO5)c1c23,6.25
58963,N#Cc1cnc2sc(C(=O)Nc3ccc(CN4CCC(F)CC4)cc3)c3[nH]c(=O)n(-c4c(Cl)ccc5c4OCO5)c1c23,5.69
58947,N#Cc1cnc2sc(C(=O)Nc3ccc(CN4CCC(O)CC4)cc3)c3[nH]c(=O)n(-c4c(Cl)ccc5c4OCO5)c1c23,6.22
58955,N#Cc1cnc2sc(C(=O)Nc3ccc(CN4CCCC(CO)C4)cc3)c3[nH]c(=O)n(-c4c(Cl)ccc5c4OCO5)c1c23,6.04
58937,N#Cc1cnc2sc(C(=O)Nc3ccc(CN4CCCCC4)cc3)c3[nH]c(=O)n(-c4ccc(Oc5ccccc5)cc4)c1c23,6.65
58961,N#Cc1cnc2sc(C(=O)Nc3ccc(CN4CCCCC4)cc3)c3[nH]c(=O)n(-c4ccccc4Cl)c1c23,5.78
58935,N#Cc1cnc2sc(C(=O)Nc3ccc(CN4CCOCC4)cc3)c3[nH]c(=O)n(-c4ccc(Oc5ccccc5)cc4)c1c23,6.91
58933,N#Cc1cnc2sc(C(=O)Nc3ccc(CN4CCOCC4)cc3)c3[nH]c(=O)n(-c4ccccc4Cl)c1c23,5.66
82557,N#Cc1cnc2sc3c(c2c1Nc1ccc(Cl)c(Cl)c1)CCN(C(=O)/C=C/CN1CCCOCC1)C3,8.37
16994,NC(=O)C1CCCN1Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)o1,6.8
8992,NC(=O)C1CCN(CC(O)Cn2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)c2)CC1,6.86
89258,NC(=O)N1N=C(c2ccc(F)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,4.52
89260,NC(=O)N1N=C(c2ccc(O)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,4.98
89254,NC(=O)N1N=C(c2cccnc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,5.19
89261,NC(=O)N1N=C(c2cccs2)CC1c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,5.04
89255,NC(=O)N1N=C(c2ccncc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,5.44
70565,NC(=O)[C@@H]1CCCN1Cc1ccc(-c2cc3c(Nc4ccc(OCc5ccccc5)cc4)ncnc3cn2)o1,7.1
60077,NC(=O)[C@@H]1CCCN1Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)o1,6.8
83989,NC(=S)N/N=C(/C=C/c1ccc(-c2ccccc2)cc1)c1ccccc1,5.29
83980,NC(=S)N/N=C(/C=C/c1ccc(Br)cc1)c1ccccc1,4.58
67677,NC(=S)N/N=C(/C=C/c1ccc(Cl)cc1)c1ccccc1,4.69
83986,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccc(Br)cc1,5.66
83975,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccccc1,4.72
