ID,SMILES_NS,y1,y2,y3,y4,y5
7429043,Nc1ccc2ncnc(Nc3ccccc3)c2c1,6.11,,,,
117332,Nc1ccc2ncncc2c1,9.1,,,,
8501903,Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,5.74,,,,
9942598,Nc1cccc(-c2cc3c(Nc4cccc(Cl)c4)ncnc3[nH]2)c1,8.4,,,,
13843215,Nc1cccc(Cl)c1-c1nc(-c2ccncc2)c(-c2ccc(Cl)cc2)[nH]1,6.54,,,,
24209252,Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,4.3,,,,
7379910,Nc1cccc(Nc2ncnc3cc(N)ncc23)c1,8.81,,,,
8501230,Nc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,8.57,,,,
22264527,Nc1ccccc1-c1nnc(SCc2ccccc2)o1,5.82,,,,
24388354,Nc1cnc(C#Cc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)cn1,6.43,,,,
24388351,Nc1cnc(C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)cn1,7.33,,,,
179322,Nc1n[n+]([O-])c2ccccc2[n+]1[O-],5.23,,,,
3555408,Nc1nc(N)c2c(Oc3ccccc3)cccc2n1,4.61,,,,
30914582,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccc(Cl)cc3)c12,5.08,,,,
30914578,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccc4ccccc4c3)c12,4.7,,,,
30914579,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3cccc4ccccc34)c12,3.78,,,,
10189284,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1cccs1,5.72,,,,
24205897,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1sccc1Cl,5.38,,,,
8503978,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,6.8,,,,
9733656,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(-c4ccccc4)cc3)[nH]c2n1,5.21,,,,
9732367,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)c(Cl)c3)[nH]c2n1,4.7,,,,
9727301,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)cc3)[nH]c2n1,4.76,,,,
9732530,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)cc3Cl)[nH]c2n1,6.7,,,,
9725268,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3)[nH]c2n1,5.78,,,,
9728540,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3Cl)[nH]c2n1,5.37,,,,
26424100,Nc1nc(Nc2ccccc2)c2c(n1)[nH]c1ccccc12,6.83,,,,
13591508,Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(CCCc3ccccc3)c2n1,5.49,,,,
13593724,Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(Cc3c(Cl)cccc3Cl)c2n1,5.85,,,,
13591661,Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(Cc3cccc(Br)c3)c2n1,7.21,,,,
8083531,Nc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(Cc3ccncc3)c2n1,5.17,,,,
12923548,Nc1nccn2c1c(-c1ccc3ccc(-c4ccccc4)nc3c1)nc2[C@H]1C[C@@H](CN2CCC2)C1,5.02,,,,
12935143,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1/C=N/OCCN1CCOCC1,7.7,,,,
19012575,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)O,7.38,,,,
19012582,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)OCCN1CCOCC1,6.8,,,,
15516776,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C=O,7.12,,,,
12934939,Nc1ncnc(Nc2ccc3c(ccn3Cc3cccc(F)c3)c2)c1/C=N/O,8.05,,,,
12935080,Nc1ncnc(Nc2ccc3c(ccn3Cc3cccc(F)c3)c2)c1/C=N/OCCCO,8.15,,,,
18877566,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCCCC1,7.53,,,,
18877567,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCN(CCO)CC1,8.01,,,,
18877565,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/N1CCOCC1,7.78,,,,
18314966,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/NCC(F)(F)F,7.28,,,,
27211286,Nc1ncnc2[nH]nc(-c3ccc(Nc4nc5cccc(Cl)c5o4)c(F)c3)c12,5.54,,,,
7819497,Nc1ncnc2[nH]nc(Nc3cccc(Cl)c3)c12,6.8,,,,
11730162,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCC1,6.49,,,,
11730179,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCCC1,6.63,,,,
11730195,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,7.17,,,,
11730213,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,5.03,,,,
11730215,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,5.57,,,,
11730212,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,5.7,,,,
11730221,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,4.69,,,,
11730194,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1,5.8,,,,
11730178,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCC1,6.5,,,,
11730204,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCNC1,4.81,,,,
11730205,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@H]1CCNC1,5.06,,,,
8721640,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,5.49,,,,
11730187,Nc1ncnc2c1c(-c1ccc3[nH]ccc3c1)nn2C1CCCC1,6.13,,,,
11730175,Nc1ncnc2c1c(-c1ccc3cc[nH]c3c1)nn2C1CCCC1,7.07,,,,
11730197,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,5.68,,,,
8638025,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CO)c1,4.92,,,,
4499964,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,5.52,,,,
11730185,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,6.59,,,,
198461,Nc1ncnc2c1ncn2-c1ccccc1,4.82,,,,
26284183,Nc1ncnc2c1ncn2C1OC(COC(=O)c2ccc(S(=O)(=O)Oc3ccc(/C=C/[N+](=O)[O-])cc3)cc2)C(O)C1O,6.22,,,,
4776871,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)c2ccc(S(=O)(=O)Oc3ccc(/C=C/[N+](=O)[O-])cc3)cc2)[C@@H](O)[C@H]1O,6.22,,,,
13682470,Nc1ncnc2cccc(Oc3ccc(OCc4ccccc4)cc3)c12,4.12,,,,
12785874,Nc1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(F)c(Cl)c1,6.43,,,,
8883190,O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,9.21,,,,
8881925,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,9.09,,,,
8878258,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,9.25,,,,
24345022,O=C(/C=C/C(=O)c1ccc(O)c(O)c1)Nc1cccc(Cl)c1,5.37,,,,
8868499,O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.76,,,,
19071803,O=C(/C=C/CN1C2CCC1CC2)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,8.96,,,,
25556714,O=C(/C=C/CN1CC2CC1CO2)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CC1,8.82,,,,
24197802,O=C(/C=C/CN1CC2CCC(C1)O2)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.7,,,,
9099942,O=C(/C=C/CN1CCC(N2CCCCC2)CC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.17,,,,
12400212,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC(F)F,8.01,,,,
12400238,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.95,,,,
12400208,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCF,8.19,,,,
12001431,O=C(/C=C/CN1CCCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.82,,,,
13610669,O=C(/C=C/CN1CCN(C2CCOC2=O)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CC1,10.3,,,,
13610696,O=C(/C=C/CN1CCN(C2COC(=O)C2)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CC1,9.22,,,,
13610836,O=C(/C=C/CN1CCN(CCSC2CCOC2=O)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CC1,8.52,,,,
13610626,O=C(/C=C/CN1CCN2CC(=O)OCC2C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CC1,8.0,,,,
9090269,O=C(/C=C/CN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.13,,,,
9090598,O=C(/C=C/CN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.69,,,,
24197786,O=C(/C=C/CN1C[C@@H]2C[C@H]1CO2)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CC1,8.82,,,,
24536779,O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.16,,,,
9074276,O=C(/C=C/Cl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.52,,,,
19071787,O=C(/C=C/[C@@H]1CCCN1)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,8.7,,,,
23951495,O=C(/C=C/c1ccc(Br)s1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.62,,,,
21755841,O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.92,,,,
21755843,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.29,,,,
26998869,O=C(/C=C/c1ccc2c(c1)OCCCCO2)NCc1ccccc1F,5.66,,,,
26998870,O=C(/C=C/c1ccc2c(c1)OCCCCO2)Nc1ccc(Br)cc1,5.45,,,,
26998874,O=C(/C=C/c1ccc2c(c1)OCCCCO2)Nc1ccc([N+](=O)[O-])cc1,5.14,,,,
26998864,O=C(/C=C/c1ccc2c(c1)OCCCCO2)Nc1cccc(Cl)c1,4.91,,,,
26998865,O=C(/C=C/c1ccc2c(c1)OCCCCO2)Nc1ccccc1Cl,5.05,,,,
21755845,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.92,,,,
21755846,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.72,,,,
21755849,O=C(/C=C/c1cccc2ccccc12)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.55,,,,
8867429,O=C(/C=C/c1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.04,,,,
21755825,O=C(/C=C/c1ccccc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.44,,,,
21755833,O=C(/C=C/c1ccccc1Br)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.37,,,,
21755847,O=C(/C=C/c1ccccc1[N+](=O)[O-])Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.99,,,,
21755848,O=C(/C=C/c1ccccc1[N+](=O)[O-])Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.03,,,,
23951492,O=C(/C=C/c1cccnc1)Nc1ccc2cccc(Nc3cccc(Cl)c3)c2c1,5.33,,,,
23951498,O=C(/C=C/c1cccnc1Cl)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.44,,,,
21755826,O=C(/C=C/c1cccs1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.06,,,,
25454160,O=C(/C=C\C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.76,,,,
10615474,O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,8.7,,,,
10612296,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,8.3,,,,
10613675,O=C(C#CCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.92,,,,
11644357,O=C(C#CCCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.3,,,,
9092351,O=C(C#CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.24,,,,
10610684,O=C(C#CCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.85,,,,
10610683,O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.51,,,,
9091883,O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.7,,,,
10595668,O=C(C#CCO)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.6,,,,
14755724,O=C(C#Cc1ccccc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.0,,,,
19062997,O=C(C=C1CCNCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.05,,,,
19062986,O=C(C=C1CCNCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.42,,,,
19062985,O=C(C=C1CCNCC1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.01,,,,
14280710,O=C(C=CCBr)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,11.0,,,,
35746617,O=C(C=CCN1CCCCC1)N1CCCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,6.07,,,,
35746606,O=C(C=CCN1CCCCC1)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,6.94,,,,
35746604,O=C(C=CCN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,7.92,,,,
24536778,O=C(C=Cc1ccccc1)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.04,,,,
25672389,O=C(CCCNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1)N1CCOCC1,8.54,,,,
3769940,O=C(CCN1CCCCC1)c1ccc(OCc2ccccc2)cc1,5.74,,,,
25672388,O=C(CCNc1ncc2ncnc(Nc3cccc(Br)c3)c2n1)N1CCOCC1,9.09,,,,
34154674,O=C(CCSC(=S)N1CCN(c2ccccc2)CC1)Nc1cccc(NC(=O)c2ccccn2)c1,7.15,,,,
14312648,O=C(CN1CCOCC1)NCc1ccc(-c2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3[nH]2)cc1,8.24,,,,
24261618,O=C(CN1CCOCC1)Nc1ccc(Cc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3[nH]2)cc1,8.24,,,,
25958513,O=C(CN1CCS(=O)(=O)CC1)Cn1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,5.83,,,,
12288806,O=C(CO)N(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C1CCOCC1,6.38,,,,
12691542,O=C(CO)N1CCCC[C@@H]1COc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,7.21,,,,
12691415,O=C(CO)N1CCC[C@@H]1COc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,6.51,,,,
12215660,O=C(CO)N1CCC[C@H](COc2cccc3ncnc(Nc4ccc(OCc5cscn5)c(Cl)c4)c23)C1,5.62,,,,
12775242,O=C(CO)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,6.91,,,,
34120909,O=C(CSC(=S)N1CCCCC1)Nc1cccc(NC(=O)c2ccccn2)c1,7.08,,,,
32443996,O=C(Cc1nc2ccccc2[nH]1)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(Br)cc1,4.6,,,,
32443999,O=C(Cc1nc2ccccc2[nH]1)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(Cl)cc1,6.01,,,,
25958421,O=C(Cn1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)N1CCC(N2CCCCC2)CC1,6.53,,,,
25958519,O=C(Cn1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)N1CCC(N2CCOCC2)CC1,6.07,,,,
25958463,O=C(Cn1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)N1CCN(CCO)CC1,7.29,,,,
25958456,O=C(Cn1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1)NC1CCS(=O)(=O)CC1,5.43,,,,
20155773,O=C(NC1CCCC1)c1ccc(N(CCCl)CCCl)cc1,4.45,,,,
24463596,O=C(NC1CCNCC1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(OCc2ccco2)c(Cl)c1,6.6,,,,
10108553,O=C(NCCCO)c1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,5.22,,,,
12786014,O=C(NCCCO)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(F)c(Br)c1,6.23,,,,
25958269,O=C(NCCN1CCOCC1)c1cn(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1CCO,5.63,,,,
25958307,O=C(NCCN1CCOCC1)c1cn(-c2ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c3c2)cc1CCO,7.6,,,,
12786489,O=C(NCCN1CCOCC1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc2c(ccn2Cc2cccc(F)c2)c1,7.15,,,,
24463590,O=C(NCN1CCOCC1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1c(Cl)ccc2c1OCO2,6.45,,,,
31514167,O=C(NCc1ccc(F)cc1)c1nc2ccc(OCC(=O)N3CCOCC3)cc2s1,4.0,,,,
7434232,O=C(NCc1ccccc1)c1cc2cc(O)c(O)cc2cn1,5.51,,,,
20155775,O=C(NCc1ccccc1)c1ccc(N(CCCl)CCCl)cc1,4.76,,,,
31514159,O=C(NCc1ccccc1)c1nc2ccc(OCC(=O)N3CCCCC3)cc2s1,5.03,,,,
31514160,O=C(NCc1ccccc1)c1nc2ccc(OCC(=O)N3CCOCC3)cc2s1,4.34,,,,
22387011,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cncc(Br)c1,7.05,,,,
24536608,O=C(N[C@H]1CC[C@H](CNc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1)OCc1ccccc1,6.92,,,,
26428476,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCOCC1,4.92,,,,
2146888,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,4.54,,,,
2743947,O=C(Nc1ccc(Br)cc1)c1cc(I)ccc1O,4.86,,,,
20155780,O=C(Nc1ccc(Br)cc1)c1ccc(N(CCCl)CCCl)cc1,6.03,,,,
12786555,O=C(Nc1ccc(CCN2CCCCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(Oc2ccccc2)c(F)c1,7.6,,,,
12786473,O=C(Nc1ccc(CN2CCCC(CO)C2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(Oc2ccccc2)cc1,6.49,,,,
12786191,O=C(Nc1ccc(CN2CCCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(F)c(Cl)c1,8.15,,,,
12786184,O=C(Nc1ccc(CN2CCCCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(Br)cc1,7.01,,,,
12786277,O=C(Nc1ccc(CN2CCCCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(F)c(Br)c1,7.55,,,,
12871631,O=C(Nc1ccc(CN2CCCCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(F)c(Cl)c1,8.05,,,,
12786326,O=C(Nc1ccc(CN2CCCCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(F)cc1Cl,6.78,,,,
12786497,O=C(Nc1ccc(CN2CCCCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(OCc2cccs2)c(Cl)c1,7.72,,,,
12786516,O=C(Nc1ccc(CN2CCCCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(Oc2ccccc2)c(Br)c1,7.31,,,,
12786541,O=C(Nc1ccc(CN2CCCCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(Oc2cccnc2)c(Cl)c1,7.0,,,,
12786360,O=C(Nc1ccc(CN2CCCCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1cccc(Oc2ccccc2)c1,7.41,,,,
12786619,O=C(Nc1ccc(CN2CCOCC2)c(C(F)(F)F)c1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(Oc2ccccc2)cc1,6.5,,,,
12786460,O=C(Nc1ccc(CN2CCOCC2)c(Cl)c1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(Oc2ccccc2)cc1,7.07,,,,
12786447,O=C(Nc1ccc(CN2CCOCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1c(Cl)ccc2c1OCO2,6.45,,,,
12786173,O=C(Nc1ccc(CN2CCOCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(Br)cc1,6.69,,,,
12786521,O=C(Nc1ccc(CN2CCOCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(OCc2ccccn2)c(Cl)c1,7.29,,,,
12786449,O=C(Nc1ccc(CN2CCOCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(OCc2ccco2)c(Cl)c1,7.62,,,,
12786467,O=C(Nc1ccc(CN2CCOCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(Oc2ccccc2)c(Cl)c1,7.23,,,,
12786279,O=C(Nc1ccc(CN2CCOCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(Oc2ccccc2)cc1,7.89,,,,
12786387,O=C(Nc1ccc(CN2CCOCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(Sc2ccccc2)cc1,7.11,,,,
12786634,O=C(Nc1ccc(CN2CCOCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc2c(cnn2Cc2cccc(F)c2)c1,6.89,,,,
12786671,O=C(Nc1ccc(CN2CCOCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc2nc(Cc3cccc(F)c3)[nH]c2c1,6.15,,,,
12786177,O=C(Nc1ccc(CN2CCOCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1cccc(Br)c1,6.74,,,,
12786159,O=C(Nc1ccc(CN2CCOCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccccc1Cl,6.73,,,,
12786369,O=C(Nc1ccc(CNC[C@H]2CCCO2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(F)c(Cl)c1,7.36,,,,
2814908,O=C(Nc1ccc(Cl)cc1)c1cc(Br)cc(Br)c1O,4.91,,,,
2743946,O=C(Nc1ccc(Cl)cc1)c1cc(I)ccc1O,4.88,,,,
20155776,O=C(Nc1ccc(Cl)cc1)c1ccc(N(CCCl)CCCl)cc1,5.83,,,,
9500185,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,5.14,,,,
2215463,O=C(Nc1ccc(Cl)cc1)c1ccccc1O,4.38,,,,
21850772,O=C(Nc1ccc(Cl)cc1Cl)c1cc(I)ccc1O,5.02,,,,
2134936,O=C(Nc1ccc(Cl)cc1Cl)c1ccccc1O,4.34,,,,
24045454,O=C(Nc1ccc(Cn2cncn2)cc1)c1ccccc1NCc1ccncc1,9.25,,,,
20155779,O=C(Nc1ccc(F)cc1)c1ccc(N(CCCl)CCCl)cc1,5.76,,,,
12786578,O=C(Nc1ccc(N2CCOCC2)cc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc2c(ccn2Cc2cccc(F)c2)c1,6.58,,,,
12786501,O=C(Nc1ccc(NCCCN2CCOCC2)nc1)c1sc2ncnc3c2c1[nH]c(=O)n3-c1ccc(Br)cc1F,6.07,,,,
28783820,O=C(Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1)Nc1cccc(Br)c1,5.4,,,,
20155783,O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccc(N(CCCl)CCCl)cc1,4.72,,,,
2820605,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,4.98,,,,
11644246,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C1CO1,9.15,,,,
25801346,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[C@@H]1O[C@@H]1CN1CCCCC1,8.15,,,,
28783838,O=C(Nc1cccc(Br)c1)Nc1ccc(Oc2ncnc3sc4c(c23)CCCC4)cc1Cl,5.9,,,,
9708068,O=C(Nc1cccc(Cl)c1)c1cc(O)ccc1O,6.66,,,,
9707198,O=C(Nc1cccc(Cl)c1)c1ccc(Br)cc1O,5.55,,,,
9718510,O=C(Nc1cccc(Cl)c1)c1ccc(Br)cc1OCc1ccccc1,5.09,,,,
9708066,O=C(Nc1cccc(Cl)c1)c1ccc(O)cc1O,7.15,,,,
34120904,O=C(Nc1cccc(NC(=O)c2ccccn2)c1)NC1CCCCC1,6.83,,,,
9723412,O=C(Nc1cccc(O)c1)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1O,5.29,,,,
